,Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz,F4,F8,FC6,FC2,Cz,C4,T8,CP6,CP2,P4,P8,PO4,O2,Valence,Arousal,Dominance,Liking
11,-0.0919247056029189,-0.11296243218193058,-0.11632660916308075,-0.1331531495747838,0.03089497973899508,0.036656207082348236,-0.05520433820306789,-0.132333728261678,-0.002535347204697799,0.046728019415535144,0.15350270356727935,0.07234186017460097,0.06469243961228,0.04503022037758089,0.0588837534135606,0.06648625344296952,-0.1542207564220712,-0.0006267386617349557,-0.09291644310144358,-0.1547335164954783,-0.08273926072031842,0.004514700245303004,-0.09372259071854783,0.011037082218595515,0.04556195467583012,0.08057198175258674,0.034369511760171535,0.02624830676796076,0.18673356370260513,0.010912460469161209,0.1592250480203055,0.08900856987408232,2.71,2.77,3.4,7.35
12,-0.05172863812159549,-0.08747706762688537,-0.08484141639635452,-0.050958056760712175,0.07528491046193544,0.02058993562600474,-0.0413304385198168,-0.05905122500348753,0.0036571686695111233,0.009582490949393658,0.1317200796928836,0.07560709900545459,0.04268533876071899,0.03862258761096177,0.06873011592729487,0.018248539831177153,-0.13061214330965953,0.017574788978961108,-0.07840236200915421,-0.09648595558581469,-0.1118014757597998,-0.022226882660038003,-0.08554048154032645,-0.030715292686635573,0.013018415227355185,0.050214385915207625,0.0036389790842217347,-0.007094879499153241,0.13700322644991458,0.01844013559531484,0.12363705579928518,0.0900110618938372,1.95,3.12,2.87,6.18
13,0.0003806540119396632,0.017908205313086647,0.026254259856544636,0.06684106182160195,0.02870774630805886,-0.027705213975568216,0.005719825659739232,0.06819221884656794,0.019903839915345868,-0.04210742524113788,-0.024151759988225618,0.023755853476773663,-0.006903997413219845,0.040836793006864866,0.033308343815349896,-0.03189610356542572,0.018358526241805187,-0.0017825184718065594,-0.0034741792695895937,0.012981854760436128,0.008062196920083736,-0.010985094847233763,-0.01807749561724291,-0.04977340269838785,-0.05442184975052599,-0.018536485265053873,-0.02159890249853298,-0.05379264915241046,-0.042819557221057576,0.028010221729913694,-0.011143894856675012,0.019948928147982003,4.18,2.24,3.04,5.04
14,0.08228251222694474,0.07717480324935903,0.09520627403084063,0.050294686741115466,0.020276533341638096,0.04107900938027201,0.03198603573676611,0.060476511254067764,-0.011622439440282765,-0.027296584165905035,-0.07600148021897744,-0.043673612043023634,-0.12198893602433677,-0.06506226316515262,-0.03526589247167322,-0.07856225315137313,0.0743856403488618,0.04722328452677964,0.0680319355148322,0.05372502762926725,0.03999724049521988,0.004871027416398352,0.010258843329100301,-0.023763131767180288,-0.05615033964991302,0.025212548440292172,-0.01483666494016658,-0.048931064423804814,-0.058124728647575855,0.002409735147703774,-0.06743249388483591,-0.056179764815258125,3.17,8.08,2.91,5.04
15,0.013028347608778704,-0.027439425447685416,0.0311585911292176,-0.028499412951144804,-0.029224720758009543,0.0008140135504985199,-0.046020562210772185,-0.0866195176066527,-0.07886915162277373,-0.045104904766405725,-0.04157504462853464,-0.14214272910557632,-0.020843119697726818,-0.041267435119007274,0.0021996562799836386,0.0020935771223341477,0.06110027411773759,0.055337816712771846,0.01965108928360912,0.040056036573886,0.03646382050377532,0.061474543382422066,0.039707399906642585,-0.01682646933300585,0.033488514830700804,0.019284676434451517,0.027709663373136014,0.012344947207400453,0.05155462015515073,0.020055269464782092,0.0484328612035844,0.02847677440643205,2.1900000000000004,1.5599999999999996,8.15,7.14
16,0.009425164814843578,0.018668663724700003,0.00900699087543196,0.03553194174077715,-0.0026970669562397056,-0.006680233189788011,0.027105314575013608,0.013359660859876957,-0.010054778082008992,-0.0019461257009504988,-0.025881425314786485,-0.017585363744961217,-0.012064011492665722,-0.015057071404246133,-0.019115259095064004,0.01412665605640014,0.024039860751850342,-0.02545928642218011,0.0025176664356981525,0.023023005160903012,0.00038416376442641326,-7.243495818107061e-05,0.02453989144096239,0.0403798005820112,0.004987969258158339,-0.02925901957804592,-0.01088712311894363,0.019029748805108982,-0.02584123177658378,-0.028979494963474822,-0.024365801623537506,-0.010180771424504773,2.46,6.91,6.77,6.41
17,0.023880114572891135,0.023408433223917325,0.005168728437051562,0.007857514957500348,-0.004566568552080047,-0.004822204459825242,-0.016282931508857183,-0.014976483332185308,-0.018013959539979457,-0.017493098659645094,-0.007306899548087074,0.0026605188257694326,-0.017762789115119835,-0.025134484828973985,-0.029396223472559508,-0.030988363694997925,0.0552432565309345,0.0574349122526336,0.013247457290762772,0.05284317356766508,0.0527109082824589,0.038376266837186465,0.011449840151615893,-0.029135676875153033,-0.010265135214630091,0.011142137393355567,-0.019969709165243016,-0.017418030212040577,-0.027219433752747203,-0.02340854695277213,-0.025115290987276266,-0.01614743245156997,1.7699999999999996,1.8499999999999996,6.94,8.01
18,-0.05171804918795755,-0.1057825581712653,-0.07895028565535837,-0.059039974371664077,0.08441646783349208,0.0398716699938408,-0.06701308357197387,-0.10826610360707743,-0.012213778680857846,0.009364693660614988,0.15853995230757453,0.06888067923950318,0.010714859296194968,-0.007297926861049995,0.027782578791677233,0.008597275004875104,-0.1201256498535776,0.04701155258768883,-0.08901316087354282,-0.11067153522941925,-0.029343927305934252,0.04012683570488999,-0.10757901261920395,-0.023456207696514405,0.049747893056213806,0.10410288591487579,0.01873000726925161,-0.019605885244629116,0.14545414404100437,0.013629698698422408,0.10443530971733393,0.058670635812571786,1.83,1.0,8.1,6.79
19,-0.04470616928347751,-0.028495142323421895,-0.035510573185217255,-0.10479905894849195,-0.05263501682899864,0.03071849784751694,-0.06352676412662021,-0.09896602227344642,-0.11608102278246567,-0.060807400097836334,-0.0800558043884927,-0.029171502957063014,-0.09761625784335068,-0.04898376861372122,-0.0295869546668503,-0.04173501803336689,0.01222566291948218,0.08306826091476688,0.0672740422067711,0.06013419169480186,0.061328931306695866,0.09008900473949007,0.1028049234578894,0.04067146064607276,0.09352592409709294,0.09035495933221749,0.07636062166786202,0.018436718098607745,0.061353985738071166,0.026461294940397905,0.016917869335989974,0.0009501274090946284,0.7400000000000002,1.0899999999999999,7.19,8.13
20,0.0260968688780233,0.053285500592844794,0.04121127329061229,0.004788790912126101,-0.0016760759026997775,0.015816591326694704,0.025789342333147697,0.04770398203206063,-0.02036141850714649,-0.03430604903414445,-0.06925288924376342,-0.05038039986308226,-0.04849479398204455,-0.03370964721352875,-0.035389159897326355,-0.04025015999475429,0.07352926668709939,0.04925028542807788,0.06257813408126682,0.08932784755987468,0.06010952338692387,0.02569276454629132,0.06198532224812679,-0.009695693914207716,-0.02280052728175661,-0.028137573420411933,-0.027049987843547375,-0.03529394368515089,-0.07025653926017894,-0.022081727598002837,-0.05024788766643752,-0.03778101899498604,0.0,1.0499999999999998,8.37,7.86
21,-0.02738675295909922,-0.02171237974349983,-0.027379782988567847,0.0013553246381305232,0.02865392332108939,-0.029703303395801482,-0.05041266875914887,0.008414537948214906,0.001132625471285348,-0.02958509790223177,0.0485006405079464,0.035085728085452426,0.06595283466715923,0.04424175992966286,0.03329468555865305,0.005815869943113127,-0.02101724145148427,-0.01969123869863229,-0.06697136904112333,-0.05859318763171026,0.010164890177876867,0.011965047563670046,-0.07283911649133876,-0.0256108888197016,0.0005911018513799561,0.04710844756479495,0.019952766262153514,-0.030575416000207297,0.03275691378600664,0.01429028500609446,0.03580459873749319,0.03639646286237028,7.09,2.08,7.06,7.37
22,-0.07752018608133643,-0.06859416880902061,-0.06329875779312846,-0.06806071530387477,-0.06152500407189473,-0.03416262075984789,-0.047112939081405965,-0.02174413701820948,-0.012123687201422087,0.029342005305067576,0.02818306658861749,0.01105028422497784,0.03246422966225336,0.025921006751845745,0.03844255119600839,0.06043305203548279,-0.06577180258716712,-0.03554385339326958,-0.03315806628801306,-0.00860022434587199,-0.02721968164283061,0.011700391820614437,0.003975570515199085,0.016138297987559096,0.047460799318188696,-0.0008626887945517841,0.048792253196738966,0.06605060575997908,0.07731580051032544,0.02743461705464512,0.06517729211073493,0.035416709133606714,8.15,3.01,7.37,7.9
23,-0.02013647406862146,0.0004038056433784634,-0.006287495386955972,-0.046131556371340976,0.0117650208229986,0.036860776596574565,-0.002836044838170434,-0.04098692507508969,-0.03324169990673902,-0.01048141425358866,-0.022846273430080652,-0.03407045668807311,-0.09604271328161579,-0.08455606634811318,-0.07937567584606431,-0.026499786343115787,-0.002203756585140884,0.036679079363684204,0.04298129240111932,0.020182448397685706,0.01631156752657525,0.05080950704286025,0.057859239505437116,0.04665243766041844,0.08376697825828185,0.06144378288125771,0.05463141277189425,0.047444343287797446,0.018255085354249127,0.017730326745821236,-0.036075983880322994,-0.062004781957000675,1.96,1.9100000000000001,8.01,8.22
24,0.003155289003184475,0.0025193260472020835,-0.022936301851650368,-0.06377360270825715,-0.02111380903440229,0.008412982235782943,-0.03605095987337268,-0.08654624452815367,-0.03935492709844577,-0.01695840550791521,-0.023839338689976543,-0.05956724999523093,-0.07256294995697404,-0.060673331399555865,-0.02878661987525688,-0.006713102450457441,0.044688156939538745,0.0705431741392192,-0.0021295944648933012,0.009001926362066719,0.03126527796129338,0.05260608350483692,-0.0023964012697734903,0.004684475691708866,0.03921435965000195,0.07670892145920763,0.04901661887993323,0.027221090068299862,0.04799360096586643,0.05087715572392265,0.026869000067611407,-0.001374599995360809,0.14000000000000057,1.79,8.65,7.21
25,-0.04453758395632431,-0.03985001752224666,-0.006973919496575998,-0.02465444952153208,-0.01837097134997908,-0.004461269101403322,0.013503224535716278,-0.007020989467134777,0.01526351747612846,0.011339808525133364,0.024253564142730652,0.019687000238733487,0.049228041078892754,0.031577883216049346,0.009439721104719495,0.02434470190644793,-0.060466173112710894,-0.057117433988474964,-0.03033232090223108,-0.06414478139546095,-0.037548837549013586,-0.01332169864751074,-0.031176617564466717,0.008534076437964505,0.017658618088605235,-0.011461958902309138,0.0328618472169377,0.05528082186666526,0.050144559496994465,0.03165594495857395,0.03374262444023366,0.02292306774684746,1.7199999999999998,1.7300000000000004,7.41,8.24
26,-0.03481213700570192,0.009140168633025783,0.04302928261466424,-0.008301523050428375,-0.05103462322058924,-0.02957103781751512,0.031493075421644555,0.017508030857260434,0.042811532841507044,0.027878493029766246,-0.010116387171734461,0.011944426628761396,0.01265760651327968,0.02361983086253026,0.013493837093198912,0.02583639144842704,-0.013136030038541267,-0.06140959011842705,0.025615025147095422,0.02146806813055941,-0.03146532563035932,-0.051125404839978385,0.03899454595843609,-0.009426737631382342,-0.017493806831151627,-0.06606207045483799,-0.00019372877076036837,0.031667963848203314,-0.02244719615885447,0.01895565235536762,-0.0025491077355371096,0.01303077509207166,1.6500000000000004,2.05,7.03,7.29
27,0.08965895256975341,0.0852071628005328,0.08190849147712059,0.13436833377319826,0.08664640456030649,0.0020387916448323736,0.08466640081762948,0.13719048241870516,0.05038201838439509,-0.007413983581050558,-0.04641825982784315,-0.030174836459695424,-0.08894848737028166,-0.07968603398928512,-0.10173320803142023,-0.07586929061519354,0.11807072620266644,0.03239747750580201,-0.0030737697795961837,2.660345308937008e-05,0.08176058584915516,0.012344658628609622,-0.044436038882560314,-0.04440788929231327,-0.05967665289205698,0.019028174399136472,-0.03433188129826865,-0.07061519388495528,-0.12263593843040883,0.013201879562728475,-0.12192241500373473,-0.09755326470899725,3.88,3.35,4.01,7.87
28,0.004588302138271432,-0.02393132734585865,-0.03466852917663883,-0.007950667113919216,0.00759104853335955,-0.02975437337504885,-0.07070192549750598,0.007715410137197586,-0.051583342681379006,-0.08283482354504881,-0.03660218882940259,0.021014443966020795,-0.00844848755539617,0.020696682580513198,0.0684284994415869,-0.04528520857478494,0.013981565644063743,0.02937402181100294,-0.01916075138692858,-0.006488490005917226,0.06926202492284061,0.04882000501259606,-0.017708163389179677,-0.07732762530443077,-0.01809025400473399,0.0878367789952976,0.01846093887248325,-0.07388502929601053,0.009375273620932515,0.07119507828834942,0.05208665965507941,0.07399445346258882,1.36,2.27,3.0,8.14
29,-0.00477230062486278,0.0040133908674328984,-0.001637507298159918,0.004905616669076718,-0.006232091679667428,-0.030556047619837816,-0.008733179880669665,0.024602896198863976,0.014743708042488776,0.004847301834104679,-0.02250721691948761,0.03624602168436695,-0.020433251943710682,-0.0056665667221738845,0.0032924527048501092,0.024954290024003952,0.009451274803991725,-0.008672759415181275,-0.0016919294578150574,-0.008063955863603789,-0.0575028490289227,-0.03565176507442568,-0.005714303144323307,-0.00473547669130348,0.0030160218149820114,-0.04393261792096936,0.014305736858260516,0.013180931442865586,0.018906325038806217,0.02845382994287106,0.02789938369257928,0.033684637665569846,2.08,2.99,3.22,7.33
30,-0.03976492681533618,-0.023884179551987562,-0.02432936959126429,-0.04053556197516986,-0.014944781500789686,0.010017820304068229,-0.004977481473326584,-0.020638222869444594,0.006777058970636681,0.019539631958784144,0.02666219022396393,0.020056739068303558,0.027923026332693182,0.032209229991552395,0.03128003335344113,0.030965660494600478,-0.042804052133594034,-0.01239225355056818,0.013812827961104788,-0.020217735507530813,-0.07099490711577018,-0.034069939588255785,0.025359795826878875,0.001792892907758755,0.007161644066002511,-0.02595449291264796,0.01623921029037887,0.01723489442217098,0.022856871461066994,0.00989938303566016,0.02845325799450028,0.02726573592211997,3.03,8.14,2.86,8.04
31,0.02470964223731894,0.030504700507564732,0.03641625162958555,0.006618419338308253,-0.01817562731950951,0.04343293940402875,-0.05189385550641744,-0.03118581190313369,-0.074367844890647,-0.0445492469411083,-0.1094492994933011,-0.07894909874303654,-0.06422371945763208,-0.016754810837532018,-0.02438238703224341,-0.03606192065921576,0.0588613644633385,0.05505820482511861,0.0746438626268938,0.11299976981445664,0.04509622951990612,0.047635924169737186,0.11236133082800984,0.03292707137311163,0.010155332718652807,-0.011557220232657563,-0.012453899185373062,0.0014189576753595987,-0.04564525866231004,0.002703038479050653,-0.04880310399747419,-0.02708993474884989,2.28,8.0,3.27,3.95
32,0.01417694869508446,0.029898865951393263,0.027644985153256744,-0.0009382107812156263,0.001320908274877599,0.013185733101659913,0.03543850582237545,0.04897106010337113,0.017642261918333835,0.009487467359320403,-0.03465567400328443,0.03144683312153502,-0.03211488937748562,-0.014070219975837163,-0.004214070937319429,-0.012609893892850608,0.011319073306235414,-0.0010564366422377762,0.020846394443896975,0.022551368161354415,0.005497769858435698,0.014260582380621173,0.011627300768734158,0.007805729662285952,-0.037225720752024204,-0.029434069997958993,-0.029271981389500483,-0.014299451127900894,-0.04812593491131863,-0.007095212515076689,-0.03297914685596005,-0.02503087492280079,3.81,3.85,4.78,5.13
33,0.029545687152078785,0.03176526551549622,0.05685786501995108,0.032437309874440184,0.03260768719385418,0.03918307153942866,0.03750555048543489,-0.002696058039020166,0.0201271387108099,0.0133839898948498,-0.016979867745474164,-0.029211265314338482,-0.011802043531489727,-0.006407384498957275,-0.03289381688041485,-0.0018212164128309162,-0.015007924718304375,-0.020694849708705765,0.02539815838642698,0.004190228352818415,-0.052426038266345766,-0.03282432741631109,0.018965853402272567,0.010301033938524445,0.00028001042595704153,-0.03682495595558955,-0.007442085477275332,-0.0033970180984806177,-0.0203289344250257,-0.015365410330453532,-0.021286636549700443,-0.025139016523625775,2.28,7.09,7.28,6.92
34,0.008281100778341845,0.030960180473250484,0.019979803481422594,0.01416439297989177,-0.005415728596316428,-0.0011317643109003308,0.008571774211612506,-0.00038663299036509775,0.0006097003444648286,0.020357386112557812,0.009997554493856857,-0.04586241372182564,-0.0031248849843988603,-0.02824283633877138,-0.0408922825300839,0.02056308835525512,0.0036534386987298858,-0.01975914538686309,-0.004099593430128054,-0.0006444832016230154,0.003535480048578254,0.006733077438773892,0.015371213870059042,0.008130525919369946,0.02232341726421122,-0.005089476565975273,0.02405262949139279,0.05151248269373304,-0.0024653449932526173,-0.025716070711693108,-0.03546480802439908,-0.050501780868905936,2.06,8.15,8.05,5.18
35,0.035193035506373004,0.10911770656056473,0.1333203381902942,0.03887683761949074,-0.1297384751355593,-0.07086696641074369,0.1362279481125157,0.162906499870211,0.07740037476283143,0.022312393049926736,-0.14857829099388925,-0.0605222974464715,0.06435995184750966,0.03441478889263218,-0.01583086376865609,0.029944357770742384,0.13217886578536625,-0.11584985883943374,0.10814862204011214,0.16840177366808748,0.026798205022630455,-0.0802591792957778,0.14354648077281415,0.00377721151373677,-0.09352617232567624,-0.19961775018124667,-0.04032558504060195,0.028480581872241614,-0.22607020023157448,-0.020700599105113286,-0.16291135435992093,-0.09060837972341564,2.9,6.92,6.5,3.87
36,0.06539826058467893,0.07647537399561924,0.08001769789842413,0.005785557035553757,0.02070314518510151,0.07503813805297338,0.00848726385296033,-0.054259454888647876,-0.04072131771908292,-0.02530836276171479,-0.06656665949539096,-0.10463183343364775,-0.12777451189624012,-0.14314149499393727,-0.13715717048426146,-0.05556471791832208,0.061687738542494736,0.08699039680961537,0.12964332585422594,0.1027714061995885,0.04294302019223738,0.06386386959669255,0.10747643116647551,0.043405133530056615,0.06132960195267372,0.01428779199383377,-0.000831714051921575,0.0194805948160697,-0.032925548574367296,-0.04762956184051718,-0.09535425575729811,-0.13391814344392536,2.31,6.88,3.1,6.77
37,0.07012594325519671,0.05883693560554365,0.08240365855872038,0.10174704691223026,0.030184662481919915,-0.007678683508572926,0.11058436149022176,0.12293266200924319,0.10632143281681691,0.013990893307562043,-0.03792786142986603,0.03309530735774043,0.022564614283674927,0.019518355126846833,-0.02999823843556775,-0.057389075383064404,0.10276285717998261,-0.020418031374076783,0.037907353930673085,0.05165971483724992,0.03404678091189776,-0.042858414109494564,0.010096858842949946,-0.008253504627243655,-0.09123504605415104,-0.06534440534203703,-0.05944397455541361,-0.052950060892007045,-0.19117826308858235,-0.055243644836863705,-0.16416271880619762,-0.12469751646533117,3.33,7.18,6.54,6.62
38,0.09331821440287577,0.10318848524497745,0.10245382315044153,0.08118971203727182,0.041065556390249544,0.051205607293968544,0.010818413492910125,0.05871786744685081,-0.01849411039692593,-0.08335483040656379,-0.10430226653770051,0.0019320972790931807,-0.1210309580150233,-0.052668205310037894,-0.07881618557827476,-0.14875579922214946,0.11676475398924994,0.08949212725128486,0.11943407432302676,0.1260076176223462,0.08355329814887184,0.05073467659985952,0.080843832317051,-0.013026445622577562,-0.018376058640073356,-0.011940366798673597,-0.04267691447647785,-0.10013072533752605,-0.15341869418832718,-0.05370065208225058,-0.13896791836722128,-0.071060026010526,3.24,6.18,7.87,6.15
39,0.040915356535650475,0.043035715624815375,0.024996779015613348,0.027597826805573773,0.017555310066448657,0.05354331171677826,-0.003869254508361756,-0.020737546124695184,-0.014057602558237875,-0.015903077475485375,-0.004148162715758977,-0.026882161212168253,-0.01817619949422162,-0.035682525871294335,-0.013795361020821148,-0.012058946421449727,0.0028211977963071367,0.019177359273615528,0.01653911638292546,-0.009292019405458651,-0.023304908939680284,-0.0023622527517628703,-0.0038168432864046998,0.014701534043075764,0.0012679742190172276,0.0008015926006658431,-0.007569007971989296,-0.01651064715215803,-0.004143051011346203,-0.008342556337841842,-0.006220163637664315,-0.016080786183686246,3.9000000000000004,1.88,6.17,5.97
40,-1.3315167352053237,2.966090442156315,-0.2614963319093019,0.9075595029408298,-0.6605384085257404,0.03158817847791996,0.26818375313823667,1.9525771180286136,1.2515134782964905,-0.40964440138524527,0.36852970141553953,-1.5642010166911242,-0.09367560069402404,2.0709102061407485,-0.9368945652317063,-0.07329091784456634,0.4643526833066487,0.87637595466532,-1.2250571216907291,-2.9752140985363726,1.6074455134757124,1.0970666762480081,-0.6074996424568746,0.18501767645396147,0.41969349320360033,0.5483937596589997,-1.146354122624541,-0.5762767782061762,-0.9611607129655343,0.027296707143229487,-2.5090883811171323,0.2893139903342184,0.0,3.9699999999999998,7.13,6.62
41,-0.17523860547386358,0.3435535145300649,-0.034961904017543316,0.10480226957022867,-0.08218385860336029,-0.040374779851400144,0.012929937297775316,0.23055417105441003,0.1581105488776331,-0.06699875376345646,0.0315958268518629,-0.21979904585899032,0.0012003048365164556,0.3029213729332755,-0.02422788895800376,0.0032444420742895317,0.030129207170883673,0.09468724387737222,-0.16054723753500086,-0.3711646890376051,0.1426384531709629,0.10214700372271407,-0.10425721347478706,-0.01481313855712584,-0.0006385764656123821,0.07643493719912794,-0.09740923812859865,-0.07673747700980643,-0.08559090567985168,0.05399399033415763,-0.2300969632951874,0.09609705220891998,0.9900000000000002,1.9000000000000004,8.04,8.08
